
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
   354   0.0002   0.0000   0.0001   0.0001   0.0005   0.07782395
   355   0.0002   -0.0000   0.0001   0.0001   0.0006   0.07782404
   356   0.0002   -0.0000   0.0000   0.0002   0.0007   0.07782423
   357   0.0001   -0.0001   -0.0000   0.0002   0.0008   0.07782442
   358   0.0001   -0.0001   -0.0001   0.0001   0.0008   0.07782461
   359   0.0001   -0.0000   -0.0002   -0.0001   0.0008   0.07782480
   360   0.0001   0.0000   -0.0002   -0.0003   0.0008   0.07782499
   361   0.0001   0.0001   -0.0001   -0.0004   0.0006   0.07782518
   362   0.0001   0.0001   -0.0000   -0.0005   0.0003   0.07782537
   363   0.0000   0.0001   0.0001   -0.0005   0.0001   0.07782556
   364   0.0000   0.0001   0.0002   -0.0003   -0.0001   0.07782575
   365   0.0000   -0.0000   0.0002   -0.0001   -0.0002   0.07782595
   366   -0.0000   -0.0001   0.0002   0.0001   -0.0002   0.07782614
   367   -0.0000   -0.0001   0.0001   0.0003   -0.0001   0.07782636
   368   -0.0000   -0.0001   -0.0001   0.0003   0.0000   0.07782657
   369   -0.0000   -0.0000   -0.0001   0.0002   0.0001   0.07782670
   370   -0.0000   0.0000   -0.0002   -0.0000   0.0001   0.07782689
   371   -0.0000   0.0001   -0.0001   -0.0001   0.0001   0.07782718
   372   -0.0000   0.0001   -0.0000   -0.0002   0.0000   0.07782758
   373   -0.0000   0.0001   0.0001   -0.0002   -0.0001   0.07782764
